Country,Code,Year,Rice_Prod_Tones
Taiwan,TWN,2010,1094131
Taiwan,TWN,2011,1243043
Taiwan,TWN,2012,1250592
Taiwan,TWN,2013,1201450
Taiwan,TWN,2014,1331096
Taiwan,TWN,2015,1231428
Taiwan,TWN,2016,1232292
Taiwan,TWN,2017,1364840
Taiwan,TWN,2018,1485111
Tajikistan,TJK,1993,259176
Tajikistan,TJK,1994,208775
Tajikistan,TJK,1995,235157
Tajikistan,TJK,1996,380477
Tajikistan,TJK,1997,544757
Tajikistan,TJK,1998,477203
Tajikistan,TJK,1999,458578
Tajikistan,TJK,2000,517695
Tajikistan,TJK,2001,464406
Tajikistan,TJK,2002,670842
Tajikistan,TJK,2003,846412
Tajikistan,TJK,2004,843209
Tajikistan,TJK,2005,882131
Tajikistan,TJK,2006,876722
Tajikistan,TJK,2007,889200
Tajikistan,TJK,2008,891522
Tajikistan,TJK,2009,1378750
Tajikistan,TJK,2010,1356967
Tajikistan,TJK,2011,1009199
Tajikistan,TJK,2012,1148019
Tajikistan,TJK,2013,1302813
Tajikistan,TJK,2014,1231347
Tajikistan,TJK,2015,1295471
Tajikistan,TJK,2016,1334952
Tajikistan,TJK,2017,1332960
Tajikistan,TJK,2018,1188721
Tanzania,TZA,1993,3703137
Tanzania,TZA,1994,2748338
Tanzania,TZA,1995,4446962
Tanzania,TZA,1996,4605147
Tanzania,TZA,1997,3181396
Tanzania,TZA,1998,4184024
Tanzania,TZA,1999,3767306
Tanzania,TZA,2000,3362693
Tanzania,TZA,2001,4248326
Tanzania,TZA,2002,6043307
Tanzania,TZA,2003,3744463
Tanzania,TZA,2004,6354154
Tanzania,TZA,2005,5005461
Tanzania,TZA,2006,5343911
Tanzania,TZA,2007,5955245
Tanzania,TZA,2008,7178880
Tanzania,TZA,2009,5362817
Tanzania,TZA,2010,7760708
Tanzania,TZA,2011,7206452
Tanzania,TZA,2012,7520236
Tanzania,TZA,2013,8136336
Tanzania,TZA,2014,9952585
Tanzania,TZA,2015,9030423
Tanzania,TZA,2016,9096030
Tanzania,TZA,2017,9109445
Tanzania,TZA,2018,9299958
Thailand,THA,1993,15874696
Thailand,THA,1994,18317206
Thailand,THA,1995,19081849
Thailand,THA,1996,19707358
Thailand,THA,1997,19765047
Thailand,THA,1998,20155542
Thailand,THA,1999,20611737
Thailand,THA,2000,21923240
Thailand,THA,2001,24132659
Thailand,THA,2002,23375620
Thailand,THA,2003,24358381
Thailand,THA,2004,23788921
Thailand,THA,2005,24756870
Thailand,THA,2006,24138691
Thailand,THA,2007,25851810
Thailand,THA,2008,25905995
Thailand,THA,2009,26538284
Thailand,THA,2010,29000234
Thailand,THA,2011,30705324
Thailand,THA,2012,30688864
Thailand,THA,2013,29730009
Thailand,THA,2014,26899813
Thailand,THA,2015,23573050
Thailand,THA,2016,22054494
Thailand,THA,2017,27130473
Thailand,THA,2018,26844675
Turkey,TUR,1993,31658525
Turkey,TUR,1994,26933800
Turkey,TUR,1995,28085310
Turkey,TUR,1996,29235860
Turkey,TUR,1997,29655600
Turkey,TUR,1998,33071077
Turkey,TUR,1999,28763700
Turkey,TUR,2000,32123544
Turkey,TUR,2001,29443680
Turkey,TUR,2002,30702770
Turkey,TUR,2003,30674724
Turkey,TUR,2004,33982240
Turkey,TUR,2005,36264400
Turkey,TUR,2006,34404877
Turkey,TUR,2007,29034229
Turkey,TUR,2008,29029063
Turkey,TUR,2009,33319877
Turkey,TUR,2010,32478495
Turkey,TUR,2011,34895355
Turkey,TUR,2012,33077825
Turkey,TUR,2013,37175910
Turkey,TUR,2014,32431615
Turkey,TUR,2015,38326078
Turkey,TUR,2016,34970255
Turkey,TUR,2017,35826457
Turkey,TUR,2018,34082608
Turkmenistan,TKM,1993,979563
Turkmenistan,TKM,1994,1089364
Turkmenistan,TKM,1995,1075876
Turkmenistan,TKM,1996,531214
Turkmenistan,TKM,1997,750342
Turkmenistan,TKM,1998,1273838
Turkmenistan,TKM,1999,1555711
Turkmenistan,TKM,2000,1741909
Turkmenistan,TKM,2001,1819013
Turkmenistan,TKM,2002,2434360
Turkmenistan,TKM,2003,2630537
Turkmenistan,TKM,2004,2748370
Turkmenistan,TKM,2005,2995040
Turkmenistan,TKM,2006,3444045
Turkmenistan,TKM,2007,1112203
Turkmenistan,TKM,2008,1021800
Turkmenistan,TKM,2009,1437450
Turkmenistan,TKM,2010,1525040
Turkmenistan,TKM,2011,1195588
Turkmenistan,TKM,2012,1351278
Turkmenistan,TKM,2013,1770044
Turkmenistan,TKM,2014,1366710
Turkmenistan,TKM,2015,1573710
Turkmenistan,TKM,2016,1756710
Turkmenistan,TKM,2017,1163710
Turkmenistan,TKM,2018,1145679
Uganda,UGA,1993,1855358
Uganda,UGA,1994,1910359
Uganda,UGA,1995,2004359
Uganda,UGA,1996,1560694
Uganda,UGA,1997,1598360
Uganda,UGA,1998,2055030
Uganda,UGA,1999,2146365
Uganda,UGA,2000,2075703
Uganda,UGA,2001,2271038
Uganda,UGA,2002,2328040
Uganda,UGA,2003,2464044
Uganda,UGA,2004,2233707
Uganda,UGA,2005,2475051
Uganda,UGA,2006,2505747
Uganda,UGA,2007,2578435
Uganda,UGA,2008,3069826
Uganda,UGA,2009,3136218
Uganda,UGA,2010,3197760
Uganda,UGA,2011,3423174
Uganda,UGA,2012,3475842
Uganda,UGA,2013,3437238
Uganda,UGA,2014,3478565
Uganda,UGA,2015,3362775
Uganda,UGA,2016,3409668
Uganda,UGA,2017,3724003
Uganda,UGA,2018,3669790
Ukraine,UKR,1993,42710154
Ukraine,UKR,1994,32834664
Ukraine,UKR,1995,32333327
Ukraine,UKR,1996,23421735
Ukraine,UKR,1997,34373075
Ukraine,UKR,1998,25677860
Ukraine,UKR,1999,23939290
Ukraine,UKR,2000,23784254
Ukraine,UKR,2001,38863176
Ukraine,UKR,2002,37959598
Ukraine,UKR,2003,27466012
Ukraine,UKR,2004,40969927
Ukraine,UKR,2005,37227031
Ukraine,UKR,2006,33485488
Ukraine,UKR,2007,28909294
Ukraine,UKR,2008,52713801
Ukraine,UKR,2009,45365825
Ukraine,UKR,2010,38636703
Ukraine,UKR,2011,56206686
Ukraine,UKR,2012,45696958
Ukraine,UKR,2013,62639280
Ukraine,UKR,2014,63371617
Ukraine,UKR,2015,59606364
Ukraine,UKR,2016,65196305
Ukraine,UKR,2017,60664443
Ukraine,UKR,2018,69086300
United Arab Emirates,ARE,1993,4492
United Arab Emirates,ARE,1994,4952
United Arab Emirates,ARE,1995,4972
United Arab Emirates,ARE,1996,4701
United Arab Emirates,ARE,1997,4498
United Arab Emirates,ARE,1998,4309
United Arab Emirates,ARE,1999,4047
United Arab Emirates,ARE,2000,4037
United Arab Emirates,ARE,2001,3643
United Arab Emirates,ARE,2002,3134
United Arab Emirates,ARE,2003,2373
United Arab Emirates,ARE,2004,2210
United Arab Emirates,ARE,2005,2157
United Arab Emirates,ARE,2006,2217
United Arab Emirates,ARE,2007,1860
United Arab Emirates,ARE,2008,2378
United Arab Emirates,ARE,2009,3401
United Arab Emirates,ARE,2010,5336
United Arab Emirates,ARE,2011,4590
United Arab Emirates,ARE,2012,3779
United Arab Emirates,ARE,2013,772
United Arab Emirates,ARE,2014,2694
United Arab Emirates,ARE,2015,3809
United Arab Emirates,ARE,2016,6101
United Arab Emirates,ARE,2017,17257
United Arab Emirates,ARE,2018,9056
United Kingdom,GBR,1993,19481622
United Kingdom,GBR,1994,19945396
United Kingdom,GBR,1995,21859745
United Kingdom,GBR,1996,24510178
United Kingdom,GBR,1997,23523248
United Kingdom,GBR,1998,22767929
United Kingdom,GBR,1999,22123808
United Kingdom,GBR,2000,23988441
United Kingdom,GBR,2001,18958946
United Kingdom,GBR,2002,22965900
United Kingdom,GBR,2003,21494212
United Kingdom,GBR,2004,22009971
United Kingdom,GBR,2005,20994000
United Kingdom,GBR,2006,20840385
United Kingdom,GBR,2007,19123516
United Kingdom,GBR,2008,24282470
United Kingdom,GBR,2009,21619013
United Kingdom,GBR,2010,20946145
United Kingdom,GBR,2011,21484952
United Kingdom,GBR,2012,19515045
United Kingdom,GBR,2013,20083467
United Kingdom,GBR,2014,24468841
United Kingdom,GBR,2015,24734564
United Kingdom,GBR,2016,21964131
United Kingdom,GBR,2017,23000066
United Kingdom,GBR,2018,21084346
United States,USA,1993,256747359
United States,USA,1994,352947544
United States,USA,1995,274974952
United States,USA,1996,333188184
United States,USA,1997,333818135
United States,USA,1998,346639803
United States,USA,1999,332252402
United States,USA,2000,339748455
United States,USA,2001,321743062
United States,USA,2002,293956978
United States,USA,2003,345228260
United States,USA,2004,385514023
United States,USA,2005,363070535
United States,USA,2006,335397665
United States,USA,2007,412134283
United States,USA,2008,399322626
United States,USA,2009,415345413
United States,USA,2010,397454335
United States,USA,2011,382751792
United States,USA,2012,353190120
United States,USA,2013,431439282
United States,USA,2014,439492617
United States,USA,2015,428965519
United States,USA,2016,500079639
United States,USA,2017,464155016
United States,USA,2018,464564516
Uruguay,URY,1993,1257380
Uruguay,URY,1994,1295206
Uruguay,URY,1995,1542246
Uruguay,URY,1996,1897466
Uruguay,URY,1997,1716115
Uruguay,URY,1998,1673093
Uruguay,URY,1999,1751634
Uruguay,URY,2000,1446776
Uruguay,URY,2001,1375403
Uruguay,URY,2002,1357538
Uruguay,URY,2003,1404576
Uruguay,URY,2004,1896696
Uruguay,URY,2005,1950817
Uruguay,URY,2006,2060621
Uruguay,URY,2007,2210441
Uruguay,URY,2008,2502053
Uruguay,URY,2009,3331483
Uruguay,URY,2010,3504426
Uruguay,URY,2011,3174372
Uruguay,URY,2012,4128854
Uruguay,URY,2013,3055887
Uruguay,URY,2014,3568812
Uruguay,URY,2015,3185357
Uruguay,URY,2016,3493993
Uruguay,URY,2017,2638927
Uruguay,URY,2018,2933391
Uzbekistan,UZB,1993,2077694
Uzbekistan,UZB,1994,2426943
Uzbekistan,UZB,1995,3273509
Uzbekistan,UZB,1996,3360386
Uzbekistan,UZB,1997,3821239
Uzbekistan,UZB,1998,4203891
Uzbekistan,UZB,1999,4375914
Uzbekistan,UZB,2000,4050191
Uzbekistan,UZB,2001,4232630
Uzbekistan,UZB,2002,5713995
Uzbekistan,UZB,2003,6204484
Uzbekistan,UZB,2004,5936563
Uzbekistan,UZB,2005,6477394
Uzbekistan,UZB,2006,6562536
Uzbekistan,UZB,2007,6687833
Uzbekistan,UZB,2008,6660138
Uzbekistan,UZB,2009,7313465
Uzbekistan,UZB,2010,7390317
Uzbekistan,UZB,2011,7023389
Uzbekistan,UZB,2012,7323133
Uzbekistan,UZB,2013,7591687
Uzbekistan,UZB,2014,7772410
Uzbekistan,UZB,2015,7872229
Uzbekistan,UZB,2016,15105325
Uzbekistan,UZB,2017,13150442
Uzbekistan,UZB,2018,11645040
Venezuela,VEN,1993,1943294
Venezuela,VEN,1994,2026634
Venezuela,VEN,1995,2176153
Venezuela,VEN,1996,1990326
Venezuela,VEN,1997,2149155
Venezuela,VEN,1998,1900188
Venezuela,VEN,1999,1994210
Venezuela,VEN,2000,2723003
Venezuela,VEN,2001,2863340
Venezuela,VEN,2002,2346400
Venezuela,VEN,2003,2890423
Venezuela,VEN,2004,3339584
Venezuela,VEN,2005,3249430
Venezuela,VEN,2006,3670384
Venezuela,VEN,2007,3656788
Venezuela,VEN,2008,3743742
Venezuela,VEN,2009,3345397
Venezuela,VEN,2010,3365288
Venezuela,VEN,2011,3089944
Venezuela,VEN,2012,2963449
Venezuela,VEN,2013,3332998
Venezuela,VEN,2014,3212129
Venezuela,VEN,2015,2027461
Venezuela,VEN,2016,1690207
Venezuela,VEN,2017,1340271
Venezuela,VEN,2018,1685972
Yemen,YEM,1993,833846
Yemen,YEM,1994,802012
Yemen,YEM,1995,810177
Yemen,YEM,1996,659902
Yemen,YEM,1997,646169
Yemen,YEM,1998,832987
Yemen,YEM,1999,693713
Yemen,YEM,2000,672237
Yemen,YEM,2001,700141
Yemen,YEM,2002,559760
Yemen,YEM,2003,417937
Yemen,YEM,2004,490277
Yemen,YEM,2005,562230
Yemen,YEM,2006,809204
Yemen,YEM,2007,1028875
Yemen,YEM,2008,713739
Yemen,YEM,2009,674488
Yemen,YEM,2010,1012945
Yemen,YEM,2011,816555
Yemen,YEM,2012,909741
Yemen,YEM,2013,863334
Yemen,YEM,2014,699962
Yemen,YEM,2015,459246
Yemen,YEM,2016,357068
Yemen,YEM,2017,358355
Yemen,YEM,2018,478317
Zambia,ZMB,1993,1751728
Zambia,ZMB,1994,1185847
Zambia,ZMB,1995,866455
Zambia,ZMB,1996,1568446
Zambia,ZMB,1997,1132975
Zambia,ZMB,1998,795462
Zambia,ZMB,1999,998197
Zambia,ZMB,2000,1203415
Zambia,ZMB,2001,946382
Zambia,ZMB,2002,750471
Zambia,ZMB,2003,1360899
Zambia,ZMB,2004,1374989
Zambia,ZMB,2005,1062713
Zambia,ZMB,2006,1599328
Zambia,ZMB,2007,1531225
Zambia,ZMB,2008,1388247
Zambia,ZMB,2009,2185729
Zambia,ZMB,2010,3083423
Zambia,ZMB,2011,3357227
Zambia,ZMB,2012,3188262
Zambia,ZMB,2013,2885143
Zambia,ZMB,2014,3635513
Zambia,ZMB,2015,2898281
Zambia,ZMB,2016,3103418
Zambia,ZMB,2017,3884411
Zambia,ZMB,2018,2592269
Zimbabwe,ZWE,1993,2566828
Zimbabwe,ZWE,1994,2563006
Zimbabwe,ZWE,1995,1029320
Zimbabwe,ZWE,1996,2520986
Zimbabwe,ZWE,1997,1967602
Zimbabwe,ZWE,1998,1557834
Zimbabwe,ZWE,1999,1986120
Zimbabwe,ZWE,2000,1961782
Zimbabwe,ZWE,2001,1851356
Zimbabwe,ZWE,2002,855084
Zimbabwe,ZWE,2003,1357179
Zimbabwe,ZWE,2004,2873431
Zimbabwe,ZWE,2005,1610381
Zimbabwe,ZWE,2006,2487166
Zimbabwe,ZWE,2007,1856294
Zimbabwe,ZWE,2008,692357
Zimbabwe,ZWE,2009,873553
Zimbabwe,ZWE,2010,1387950
Zimbabwe,ZWE,2011,1172386
Zimbabwe,ZWE,2012,1283865
Zimbabwe,ZWE,2013,1151843
Zimbabwe,ZWE,2014,1210236
Zimbabwe,ZWE,2015,799163
Zimbabwe,ZWE,2016,674817
Zimbabwe,ZWE,2017,894825
Zimbabwe,ZWE,2018,950376
